Max-Ruler,commits_count,code_churn_avg,contributors_count,contributors_experience,hunks_count,issue_tracker_issues,cbo,wmc,dit,rfc,lcom,total_methods,max_nested_blocks,total_variables,total_refactorings,ncloc_cloc,duplicated_lines_cpd_density,comment_lines_cloc_density
0,6.0,7.0,1.0,100.0,1.0,0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1,14.0,0.0,62.16216216216216
0,1.0,26.0,1.0,100.0,1.0,0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5.0,0.0,78.26086956521739
0,7.0,5.0,2.0,82.05,2.0,0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1,12.0,0.0,60.0
0,4.0,23.0,2.0,97.92,0.5,5,4.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,1,12.0,0.0,85.54216867469879
0,6.0,20.0,2.0,76.06,6.0,8,15.0,10.0,1.0,15.0,7.0,6.0,1.0,11.0,20,73.0,0.0,27.722772277227726
0,6.0,35.0,3.0,67.16,7.0,0,19.0,20.0,5.0,37.0,2.0,9.0,2.0,16.0,1,126.0,0.0,27.167630057803464
0,2.0,30.0,1.0,100.0,1.0,1,3.0,6.0,6.0,0.0,13.0,6.0,0.0,1.0,2,28.0,0.0,42.857142857142854
0,4.0,21.0,2.0,100.0,1.0,0,7.0,6.0,5.0,8.0,0.0,4.0,1.0,3.0,1,38.0,0.0,45.714285714285715
0,2.0,18.0,2.0,50.0,1.0,228,2.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2,12.0,0.0,60.0
0,2.0,18.0,2.0,50.0,1.0,228,2.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,3,12.0,0.0,60.0
0,5.0,15.0,3.0,82.42,1.0,0,4.0,6.0,4.0,1.0,7.0,6.0,0.0,2.0,2,32.0,0.0,47.540983606557376
0,3.0,9.0,1.0,100.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,6.0,0.0,75.0
0,11.0,5.0,3.0,66.13,1.0,0,8.0,2.0,2.0,5.0,0.0,2.0,0.0,3.0,2,25.0,0.0,45.65217391304348
0,6.0,12.0,3.0,94.37,0.5,0,2.0,7.0,3.0,3.0,0.0,6.0,0.0,1.0,1,28.0,0.0,53.333333333333336
0,5.0,9.0,2.0,95.65,0.0,0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1,7.0,0.0,81.08108108108108
0,3.0,11.0,1.0,100.0,3.0,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,76.66666666666667
0,8.0,7.0,3.0,88.46,1.0,2,3.0,2.0,5.0,3.0,0.0,2.0,0.0,2.0,1,16.0,0.0,66.66666666666666
0,8.0,10.0,2.0,84.58,4.5,0,7.0,13.0,2.0,11.0,3.0,3.0,2.0,5.0,1,50.0,0.0,27.536231884057973
0,9.0,6.0,3.0,54.17,2.0,1,2.0,6.0,3.0,3.0,1.0,3.0,2.0,2.0,2,24.0,0.0,42.857142857142854
0,5.0,13.0,3.0,80.72,1.0,0,3.0,5.0,3.0,1.0,2.0,5.0,0.0,2.0,2,24.0,0.0,55.55555555555556
0,3.0,9.0,1.0,100.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,5.0,0.0,78.26086956521739
0,7.0,7.0,3.0,96.77,1.0,0,5.0,3.0,2.0,4.0,0.0,3.0,0.0,1.0,2,22.0,0.0,47.61904761904761
0,9.0,7.0,3.0,51.61,1.0,0,8.0,2.0,2.0,5.0,0.0,2.0,0.0,3.0,2,25.0,0.0,51.92307692307693
0,7.0,10.0,3.0,75.0,1.0,0,3.0,7.0,3.0,4.0,9.0,6.0,0.0,1.0,1,28.0,0.0,52.54237288135594
0,5.0,7.0,2.0,94.59,0.0,1,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1,8.0,0.0,73.33333333333333
0,10.0,14.0,2.0,95.67,2.0,1,17.0,11.0,2.0,11.0,15.0,10.0,1.0,7.0,32,102.0,0.0,19.047619047619047
0,4.0,11.0,2.0,99.19,1.0,0,6.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1,19.0,0.0,52.5
0,4.0,19.0,2.0,98.7,0.5,1,3.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,1,12.0,0.0,81.53846153846153
0,6.0,14.0,2.0,96.55,1.0,0,4.0,6.0,2.0,11.0,1.0,3.0,1.0,3.0,9,43.0,0.0,34.84848484848485
0,8.0,10.0,4.0,80.21,1.0,1,9.0,9.0,2.0,7.0,9.0,6.0,2.0,4.0,2,43.0,0.0,31.746031746031743
0,4.0,24.0,2.0,98.98,0.5,0,5.0,7.0,5.0,7.0,9.0,7.0,0.0,8.0,2,58.0,0.0,26.582278481012654
0,7.0,8.0,2.0,97.04,1.0,0,1.0,5.0,1.0,5.0,6.0,4.0,1.0,0.0,0,30.0,0.0,41.17647058823529
0,1.0,40.0,1.0,100.0,1.0,0,6.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0,15.0,0.0,58.333333333333336
0,9.0,5.0,4.0,75.0,1.0,0,6.0,4.0,1.0,5.0,0.0,2.0,0.0,2.0,2,20.0,0.0,51.21951219512195
0,2.0,20.0,1.0,100.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,7.0,0.0,81.08108108108108
0,3.0,11.0,1.0,100.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,5.0,0.0,81.48148148148148
0,3.0,12.0,1.0,100.0,0.0,1,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1,8.0,0.0,73.33333333333333
0,8.0,8.0,2.0,76.3,1.5,0,6.0,7.0,2.0,7.0,0.0,1.0,2.0,2.0,1,36.0,0.0,36.84210526315789
0,5.0,20.0,3.0,95.37,1.0,0,8.0,9.0,2.0,18.0,1.0,6.0,1.0,6.0,2,59.0,0.0,28.04878048780488
0,5.0,11.0,3.0,94.74,1.0,0,6.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,2,23.0,0.0,46.51162790697674
0,8.0,7.0,3.0,62.86,1.5,0,3.0,2.0,5.0,6.0,0.0,2.0,0.0,3.0,2,23.0,0.0,45.23809523809524
0,3.0,17.0,3.0,77.78,1.0,1,8.0,5.0,2.0,7.0,3.0,3.0,2.0,2.0,1,26.0,0.0,44.680851063829785
0,4.0,8.0,2.0,94.44,0.5,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,5.0,0.0,82.75862068965517
0,3.0,14.0,1.0,100.0,0.0,0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1,7.0,0.0,80.0
0,4.0,28.0,3.0,92.5,1.5,1,3.0,5.0,5.0,1.0,8.0,5.0,0.0,2.0,1,73.0,0.0,19.78021978021978
0,8.0,15.0,2.0,50.0,1.5,2,4.0,13.0,3.0,13.0,26.0,13.0,0.0,10.0,2,80.0,0.0,23.076923076923077
0,3.0,45.0,3.0,69.81,1.0,1,17.0,17.0,2.0,25.0,120.0,16.0,1.0,2.0,1,88.0,0.0,20.0
0,8.0,20.0,3.0,95.12,1.0,7,9.0,22.0,1.0,12.0,47.0,15.0,1.0,9.0,4,94.0,0.0,26.5625
0,5.0,33.0,2.0,98.8,1.0,2,5.0,28.0,1.0,14.0,94.0,16.0,2.0,7.0,4,105.0,0.0,21.641791044776117
0,4.0,12.0,2.0,98.0,0.5,0,2.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,1,11.0,0.0,72.5
0,3.0,10.0,1.0,100.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,6.0,0.0,76.92307692307693
0,3.0,12.0,1.0,100.0,0.0,0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1,8.0,0.0,73.33333333333333
0,8.0,16.0,3.0,69.59,1.5,0,13.0,16.0,3.0,27.0,6.0,4.0,4.0,10.0,2,73.0,0.0,29.126213592233007
0,2.0,22.0,2.0,66.67,1.0,0,6.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0,17.0,0.0,55.26315789473685
0,3.0,42.0,1.0,100.0,4.0,0,9.0,19.0,2.0,14.0,9.0,6.0,2.0,6.0,7,79.0,0.0,21.0
0,3.0,39.0,2.0,98.32,1.0,0,5.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1,80.0,0.0,18.367346938775512
0,6.0,11.0,1.0,100.0,1.5,0,2.0,7.0,1.0,4.0,0.0,5.0,2.0,3.0,1,32.0,0.0,39.62264150943396
0,3.0,12.0,2.0,50.0,1.0,1,2.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1,12.0,0.0,60.0
0,2.0,32.0,2.0,69.62,4.0,0,6.0,6.0,1.0,2.0,0.0,2.0,1.0,5.0,5,34.0,0.0,40.35087719298245
0,3.0,16.0,2.0,97.06,1.0,0,7.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,9,17.0,0.0,59.523809523809526
0,10.0,27.0,2.0,52.83,2.0,4,22.0,2.0,1.0,1.0,1.0,2.0,0.0,17.0,1,211.0,0.0,9.051724137931034
0,9.0,10.0,1.0,100.0,1.0,2,3.0,11.0,1.0,6.0,8.0,5.0,1.0,5.0,9,44.0,0.0,40.54054054054054
0,3.0,15.0,1.0,100.0,1.0,0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,1,16.0,0.0,56.75675675675676
0,6.0,12.0,1.0,100.0,1.0,2,5.0,7.0,1.0,5.0,0.0,3.0,4.0,4.0,3,37.0,0.0,39.34426229508197
0,5.0,10.0,3.0,65.82,1.0,0,5.0,3.0,2.0,4.0,3.0,3.0,0.0,3.0,2,21.0,0.0,51.162790697674424
0,2.0,56.0,1.0,100.0,0.5,0,7.0,9.0,1.0,11.0,21.0,7.0,1.0,4.0,1,55.0,0.0,43.87755102040816
0,6.0,14.0,3.0,95.51,1.0,3,2.0,10.0,5.0,5.0,5.0,6.0,1.0,4.0,6,38.0,0.0,46.478873239436616
0,2.0,60.0,1.0,100.0,4.0,0,4.0,8.0,2.0,9.0,1.0,3.0,2.0,9.0,15,49.0,0.0,57.391304347826086
0,12.0,9.0,3.0,76.82,2.0,1,7.0,5.0,2.0,18.0,0.0,2.0,4.0,6.0,4,61.0,0.0,30.681818181818183
0,9.0,6.0,4.0,75.81,1.0,0,6.0,4.0,1.0,5.0,0.0,2.0,0.0,2.0,2,20.0,0.0,53.48837209302325
0,1.0,48.0,1.0,100.0,1.0,0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0,13.0,0.0,69.04761904761905
0,2.0,53.0,1.0,100.0,1.0,0,3.0,19.0,1.0,0.0,171.0,19.0,0.0,0.0,0,23.0,0.0,72.94117647058823
0,2.0,38.0,1.0,100.0,1.0,0,3.0,4.0,1.0,0.0,6.0,4.0,0.0,0.0,0,8.0,0.0,88.57142857142857
0,3.0,13.0,1.0,100.0,1.0,0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,12.0,0.0,66.66666666666666
0,5.0,13.0,3.0,84.81,1.0,0,2.0,5.0,2.0,0.0,2.0,5.0,0.0,2.0,2,22.0,0.0,61.40350877192983
0,3.0,9.0,1.0,100.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,6.0,0.0,75.0
0,9.0,6.0,3.0,58.42,1.0,0,5.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2,18.0,0.0,60.0
0,9.0,6.0,4.0,66.99,1.0,0,2.0,5.0,3.0,4.0,6.0,4.0,0.0,0.0,1,21.0,0.0,55.319148936170215
0,6.0,5.0,2.0,85.37,0.5,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,6.0,0.0,76.92307692307693
0,4.0,12.0,2.0,98.39,1.0,0,1.0,4.0,5.0,0.0,6.0,4.0,0.0,0.0,6,17.0,0.0,58.536585365853654
0,2.0,30.0,1.0,100.0,1.5,0,1.0,7.0,1.0,8.0,6.0,4.0,1.0,2.0,0,31.0,0.0,40.38461538461539
0,10.0,28.0,2.0,99.7,1.0,9,4.0,36.0,1.0,18.0,165.0,23.0,3.0,8.0,9,147.0,0.0,38.49372384937239
0,7.0,8.0,3.0,91.34,3.0,1,11.0,4.0,4.0,12.0,6.0,4.0,0.0,2.0,14,30.0,0.0,37.5
0,6.0,9.0,3.0,98.77,1.5,0,9.0,5.0,3.0,10.0,6.0,4.0,1.0,0.0,4,23.0,0.0,50.0
0,1.0,58.0,1.0,100.0,1.0,0,4.0,7.0,1.0,4.0,1.0,7.0,0.0,1.0,0,24.0,0.0,50.0
0,21.0,15.0,4.0,71.74,2.0,3,38.0,35.0,5.0,30.0,135.0,23.0,1.0,31.0,2,231.0,0.0,11.494252873563218
0,7.0,6.0,2.0,94.44,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,98.46,1.0,0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,1,8.0,0.0,74.19354838709677
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,7.0,3.0,84.62,1.0,0,2.0,4.0,3.0,2.0,6.0,4.0,0.0,0.0,8,20.0,0.0,51.21951219512195
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,2.0,18.0,2.0,92.11,1.0,0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0,13.0,0.0,58.06451612903226
0,6.0,6.0,2.0,96.23,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,12.0,6.0,2.0,99.17,2.0,0,5.0,7.0,1.0,0.0,21.0,7.0,0.0,0.0,13,15.0,0.0,75.80645161290323
0,7.0,6.0,2.0,94.44,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,2.0,20.0,1.0,100.0,1.0,0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,52.94117647058824
0,7.0,8.0,2.0,94.87,2.0,0,4.0,4.0,2.0,5.0,0.0,4.0,0.0,1.0,10,26.0,0.0,46.93877551020408
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,7.0,2.0,94.83,1.0,1,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,95.83,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,9.0,2.0,98.41,1.0,1,2.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,1,8.0,0.0,82.97872340425532
0,24.0,14.0,2.0,99.81,1.0,0,7.0,89.0,1.0,0.0,3916.0,89.0,0.0,0.0,8,98.0,0.0,60.483870967741936
0,8.0,5.0,2.0,95.16,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,10.0,10.0,3.0,95.89,1.5,0,5.0,10.0,2.0,14.0,10.0,5.0,2.0,6.0,12,53.0,0.0,34.5679012345679
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,7.0,2.0,94.83,1.0,1,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,11.0,11.0,3.0,94.89,1.0,0,6.0,5.0,2.0,4.0,0.0,3.0,1.0,3.0,10,72.0,0.0,22.58064516129032
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,2.0,32.0,1.0,100.0,7.0,0,9.0,4.0,3.0,12.0,0.0,2.0,1.0,6.0,5,30.0,0.0,41.17647058823529
0,8.0,6.0,2.0,97.4,1.0,0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,4,20.0,0.0,51.21951219512195
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,6.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,5.0,9.0,1.0,100.0,1.0,0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,4.0,1,22.0,0.0,45.0
0,7.0,6.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,7.0,6.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,7.0,6.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,6.0,2.0,95.0,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,5.0,18.0,2.0,96.88,1.0,0,4.0,4.0,3.0,1.0,4.0,4.0,0.0,2.0,7,52.0,0.0,30.666666666666664
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,8.0,4.0,3.0,89.66,1.0,1,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,95.83,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,6.0,3.0,84.21,1.0,0,2.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,5,15.0,0.0,58.333333333333336
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,7.0,7.0,3.0,84.38,1.0,0,2.0,4.0,3.0,2.0,6.0,4.0,0.0,0.0,8,19.0,0.0,52.5
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,9.0,2.0,95.19,1.0,0,5.0,5.0,2.0,3.0,0.0,4.0,1.0,3.0,13,35.0,0.0,37.5
0,8.0,6.0,2.0,97.4,1.0,0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,4,20.0,0.0,51.21951219512195
0,5.0,8.0,2.0,97.78,1.0,1,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1,7.0,0.0,81.08108108108108
0,8.0,9.0,2.0,96.74,1.0,1,3.0,11.0,2.0,8.0,15.0,6.0,1.0,6.0,11,41.0,0.0,33.87096774193548
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,8.0,5.0,2.0,94.81,2.5,0,8.0,2.0,2.0,6.0,0.0,1.0,1.0,1.0,1,19.0,0.0,48.64864864864865
0,26.0,5.0,2.0,97.95,2.5,2,4.0,12.0,2.0,17.0,0.0,11.0,1.0,1.0,28,74.0,0.0,28.155339805825243
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,6.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,6.0,6.0,2.0,96.15,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,6.0,2.0,94.64,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,7.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,95.83,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,4.0,14.0,2.0,98.21,1.0,0,3.0,12.0,1.0,0.0,66.0,12.0,0.0,0.0,1,16.0,0.0,60.0
0,7.0,6.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,3.0,10.0,2.0,96.88,1.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1,6.0,0.0,77.77777777777779
0,7.0,6.0,2.0,95.31,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,7.0,6.0,2.0,95.0,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,14.0,5.0,2.0,98.8,2.0,0,4.0,7.0,2.0,7.0,0.0,6.0,1.0,2.0,13,40.0,0.0,36.507936507936506
0,6.0,6.0,2.0,96.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4,11.0,0.0,65.625
0,7.0,6.0,2.0,94.83,1.0,0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,7,16.0,0.0,56.75675675675676
0,4.0,17.0,3.0,98.61,1.0,0,5.0,8.0,1.0,2.0,9.0,6.0,1.0,1.0,1,35.0,0.0,40.67796610169492
0,4.0,27.0,2.0,99.11,1.0,1,8.0,14.0,1.0,7.0,50.0,12.0,1.0,4.0,1,60.0,0.0,31.03448275862069
0,3.0,18.0,2.0,84.62,1.0,0,5.0,4.0,6.0,0.0,0.0,4.0,0.0,1.0,1,28.0,0.0,39.130434782608695
0,2.0,14.0,1.0,100.0,0.5,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,5.0,0.0,78.26086956521739
0,7.0,9.0,2.0,61.02,2.0,0,10.0,2.0,2.0,8.0,0.0,2.0,0.0,5.0,1,37.0,0.0,32.72727272727273
0,1.0,54.0,1.0,100.0,1.0,0,5.0,6.0,4.0,3.0,0.0,5.0,0.0,1.0,0,26.0,0.0,40.909090909090914
0,1.0,33.0,1.0,100.0,1.0,0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0,7.0,0.0,75.0
0,8.0,5.0,2.0,80.73,1.0,0,4.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1,18.0,0.0,52.63157894736842
0,2.0,21.0,2.0,97.73,1.0,0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0,7.0,0.0,81.08108108108108
0,3.0,19.0,2.0,90.62,1.0,0,4.0,6.0,5.0,1.0,9.0,6.0,0.0,3.0,1,30.0,0.0,37.5
0,2.0,13.0,1.0,100.0,0.5,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,5.0,0.0,78.26086956521739
0,7.0,8.0,2.0,53.45,2.0,0,9.0,2.0,2.0,6.0,0.0,2.0,0.0,4.0,1,32.0,0.0,36.0
0,1.0,57.0,1.0,100.0,1.0,0,3.0,7.0,3.0,4.0,3.0,6.0,0.0,1.0,0,27.0,0.0,40.0
0,1.0,38.0,1.0,100.0,1.0,0,2.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0,8.0,0.0,73.33333333333333
0,4.0,18.0,2.0,99.15,1.0,0,3.0,6.0,1.0,5.0,0.0,5.0,1.0,5.0,9,34.0,0.0,45.16129032258064
0,1.0,40.0,1.0,100.0,1.0,0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0,13.0,0.0,61.76470588235294
0,4.0,20.0,2.0,98.77,0.5,0,2.0,5.0,5.0,5.0,2.0,5.0,0.0,7.0,2,42.0,0.0,34.375
0,6.0,16.0,2.0,94.83,1.5,0,5.0,11.0,5.0,1.0,29.0,11.0,0.0,4.0,2,47.0,0.0,39.743589743589745
0,9.0,8.0,3.0,60.0,1.0,0,11.0,4.0,2.0,7.0,0.0,2.0,1.0,4.0,2,34.0,0.0,44.26229508196721
0,4.0,17.0,2.0,95.71,0.5,0,3.0,7.0,3.0,4.0,0.0,6.0,0.0,1.0,4,27.0,0.0,54.23728813559322
0,6.0,12.0,2.0,97.35,1.5,2,4.0,6.0,1.0,5.0,1.0,6.0,0.0,2.0,1,33.0,0.0,45.90163934426229
0,3.0,18.0,2.0,98.21,1.0,0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1,13.0,0.0,73.46938775510205
0,5.0,8.0,2.0,97.96,1.0,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4.0,0.0,89.74358974358975
0,3.0,16.0,2.0,98.04,1.0,0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1,7.0,0.0,83.33333333333334
